id,age_at_entry,income_level,health_score,pension_contrib_rate,true_event_time,censor_time,time_to_event,event_observed,ipcw,method
1803,57,40801.15,71.6,0.058,5.245,9.845,5.245,1,1.3425587816628213,ipcw
640,56,44522.91,80.6,0.104,15.022,7.444,7.444,0,0.8956422471005997,ipcw
1661,53,39713.58,60.8,0.047,28.975,10.051,10.051,0,0.2991146663196104,ipcw
1713,57,41179.69,83.8,0.107,14.768,12.573,12.573,0,0.10779620284800553,ipcw
2065,46,17303.28,72.9,0.056,11.561,14.018,11.561,1,6.788330528308864,ipcw
3143,45,34453.71,64.8,0.065,17.703,9.449,9.449,0,0.3868764695508608,ipcw
4184,59,45338.0,68.1,0.063,2.924,11.166,2.924,1,1.0575592881805649,ipcw
1267,34,15000.0,94.0,0.116,7.348,11.508,7.348,1,2.0739025331622507,ipcw
4341,54,31082.17,71.9,0.068,2.968,16.047,2.968,1,1.0602233769501899,ipcw
1498,26,19138.88,65.3,0.044,20.456,7.448,7.448,0,0.8930576397859827,ipcw
3961,37,46206.29,55.2,0.082,6.165,4.913,4.913,0,3.681667532966986,ipcw
1990,54,38990.43,70.1,0.109,0.712,11.973,0.712,1,1.0,ipcw
20,46,33181.54,100.0,0.095,25.007,5.489,5.489,0,2.5380936586487963,ipcw
4251,37,32141.49,59.1,0.083,20.025,9.114,9.114,0,0.4422561264827535,ipcw
4911,40,44083.31,60.3,0.032,4.343,6.735,4.343,1,1.1828429928066146,ipcw
385,25,21647.82,60.5,0.083,19.991,8.419,8.419,0,0.6064299847340688,ipcw
3681,59,36951.76,85.7,0.033,16.266,10.017,10.017,0,0.30601308554550916,ipcw
1357,39,53491.42,73.7,0.05,9.887,6.684,6.684,0,1.3125057382195175,ipcw
4557,44,54992.18,83.7,0.053,9.572,5.445,5.445,0,2.57922568512502,ipcw
1394,57,40052.09,65.1,0.099,16.403,14.599,14.599,0,0.039069617597910715,ipcw
1828,38,53850.76,61.3,0.034,32.615,7.252,7.252,0,0.9776681152612228,ipcw
2117,41,29363.66,60.2,0.077,18.941,8.969,8.969,0,0.4736771403083345,ipcw
3884,42,35370.92,69.7,0.114,31.029,8.984,8.984,0,0.46661646964609244,ipcw
4871,51,31582.07,67.5,0.046,9.626,7.327,7.327,0,0.9446497899850198,ipcw
4156,49,38844.99,82.9,0.063,5.986,8.427,5.986,1,1.5197693543732482,ipcw
4836,59,29471.49,81.7,0.047,16.585,13.47,13.47,0,0.06937395133056806,ipcw
3052,49,42970.26,68.1,0.043,17.569,8.529,8.529,0,0.5757993496993206,ipcw
2301,44,37101.45,63.0,0.111,23.514,7.564,7.564,0,0.8389854846612018,ipcw
1723,34,31828.39,63.2,0.055,19.56,10.92,10.92,0,0.21040811344595384,ipcw
471,41,37218.09,71.0,0.105,24.637,5.153,5.153,0,3.1488988243795024,ipcw
4567,43,21929.48,82.7,0.055,9.187,10.863,9.187,1,3.337955676536472,ipcw
978,25,32135.47,63.5,0.107,17.677,10.538,10.538,0,0.24788883748319124,ipcw
1335,58,33278.52,70.3,0.105,10.971,17.054,10.971,1,5.785723965741772,ipcw
3500,56,49392.36,48.6,0.054,24.786,10.357,10.357,0,0.2627941694983689,ipcw
245,45,60059.0,72.5,0.074,22.491,6.403,6.403,0,1.5300744855337636,ipcw
571,41,39207.34,83.7,0.107,8.32,8.457,8.32,1,2.5984231555529482,ipcw
3123,34,39592.44,81.3,0.062,10.409,3.256,3.256,0,12.492189204676855,ipcw
4849,50,16081.7,76.6,0.095,6.445,14.368,6.445,1,1.6722954285167022,ipcw
1380,49,40068.59,74.9,0.11,8.582,9.915,8.582,1,2.775625400772093,ipcw
3985,33,32816.95,54.5,0.073,30.296,7.651,7.651,0,0.7991088920989624,ipcw
1650,35,18136.95,64.5,0.04,8.347,11.996,8.347,1,2.616782628671311,ipcw
369,28,35780.5,63.3,0.048,9.873,4.642,4.642,0,4.483894662043033,ipcw
123,52,52293.99,72.1,0.08,17.827,5.342,5.342,0,2.7172465139029267,ipcw
2340,58,20075.31,70.7,0.087,6.189,17.039,6.189,1,1.5780042812369288,ipcw
3817,36,53233.1,72.4,0.083,30.255,4.226,4.226,0,5.956107475428672,ipcw
154,57,38940.17,63.9,0.059,4.296,10.837,4.296,1,1.1776653257611338,ipcw
3041,37,35138.89,70.2,0.096,15.453,6.779,6.779,0,1.2236938440748042,ipcw
1947,41,41695.49,84.0,0.105,37.668,5.403,5.403,0,2.646996909605925,ipcw
916,56,15000.0,76.3,0.063,10.371,14.771,10.371,1,4.816077302208082,ipcw
2569,37,40486.7,86.1,0.041,34.116,9.119,9.119,0,0.4396783670576689,ipcw
1072,48,38789.38,66.0,0.112,6.112,10.406,6.112,1,1.5542600681882621,ipcw
1924,34,40054.96,79.6,0.078,12.914,6.356,6.356,0,1.5853703391619505,ipcw
2822,48,41380.02,70.4,0.096,38.611,8.573,8.573,0,0.5641479282805261,ipcw
3590,53,38872.98,58.5,0.051,22.283,10.044,10.044,0,0.302175568564646,ipcw
4926,34,38833.09,57.7,0.035,15.536,5.566,5.566,0,2.3971958748798183,ipcw
3640,39,44481.2,89.0,0.112,32.295,6.447,6.447,0,1.4832474044127066,ipcw
4740,43,63326.93,87.6,0.073,9.709,2.092,2.092,0,36.33475167303837,ipcw
2429,52,59277.13,82.7,0.072,18.557,6.672,6.672,0,1.3217287476136828,ipcw
2437,54,33285.92,68.5,0.052,6.725,10.872,6.725,1,1.785753954236003,ipcw
1009,53,15000.0,67.7,0.08,6.307,15.245,6.307,1,1.619171339069888,ipcw
1131,58,43054.97,94.9,0.085,3.631,7.012,3.631,1,1.1093049313500927,ipcw
1584,33,64186.36,82.0,0.058,3.718,2.0,2.0,0,42.479165621091454,ipcw
608,39,36810.88,72.2,0.11,15.465,10.287,10.287,0,0.2717731976528906,ipcw
4262,43,37828.71,82.1,0.099,41.842,6.986,6.986,0,1.1090479099544654,ipcw
4678,31,48897.48,54.6,0.043,19.16,4.144,4.144,0,6.349619242977173,ipcw
1076,45,44283.52,77.5,0.098,10.33,8.667,8.667,0,0.5487831125514333,ipcw
1629,45,55553.0,61.5,0.058,17.518,2.949,2.949,0,16.6971366543948,ipcw
4812,42,40563.91,66.1,0.071,39.119,4.761,4.761,0,4.121393649901391,ipcw
4183,25,15000.0,72.9,0.062,18.319,9.263,9.263,0,0.41504704317013397,ipcw
3209,25,45301.61,72.3,0.093,15.212,5.047,5.047,0,3.399884241732416,ipcw
268,57,40660.66,68.2,0.079,7.869,10.802,7.869,1,2.3801582657467315,ipcw
3230,25,30730.91,71.4,0.045,12.238,8.721,8.721,0,0.5345873183877321,ipcw
4231,44,36858.56,68.3,0.043,9.572,10.202,9.572,1,3.692440759782102,ipcw
2727,57,33858.37,62.3,0.047,10.062,10.343,10.062,1,4.360328066881146,ipcw
3093,34,39712.09,67.8,0.034,8.417,6.598,6.598,0,1.3727513035645997,ipcw
1050,59,28979.34,54.9,0.093,7.459,15.791,7.459,1,2.1327847746045925,ipcw
4655,43,27119.95,70.7,0.037,17.63,11.335,11.335,0,0.183608456787639,ipcw
4139,37,40845.83,71.8,0.108,36.084,6.858,6.858,0,1.1915120693089352,ipcw
1706,42,41824.59,48.0,0.102,17.181,6.811,6.811,0,1.2083599410947894,ipcw
4749,53,42027.07,66.9,0.036,8.438,10.031,8.438,1,2.6709756689431305,ipcw
17,45,39827.75,77.8,0.062,13.37,8.11,8.11,0,0.6703832652056853,ipcw
359,47,31736.94,67.0,0.102,24.795,9.761,9.761,0,0.34411367371362245,ipcw
2371,46,34321.92,93.1,0.064,31.15,7.158,7.158,0,1.027596468373725,ipcw
4826,47,24303.29,77.6,0.075,17.861,10.901,10.901,0,0.21258675112853356,ipcw
3338,34,50517.68,44.3,0.061,23.006,4.625,4.625,0,4.541102619516974,ipcw
3286,30,31423.21,82.0,0.071,29.605,5.772,5.772,0,2.138729458915632,ipcw
2487,52,48221.02,69.6,0.092,24.005,4.974,4.974,0,3.546534465716205,ipcw
24,40,47074.3,66.9,0.081,1.148,4.16,1.148,1,1.0,ipcw
1542,48,59898.04,75.7,0.095,21.512,6.068,6.068,0,1.8547738800849058,ipcw
2963,40,42818.24,66.9,0.107,17.903,8.55,8.55,0,0.5718980657164188,ipcw
2635,28,41009.26,64.9,0.083,2.414,5.555,2.414,1,1.0362351539743329,ipcw
3859,59,31711.5,82.8,0.06,10.144,12.019,10.144,1,4.439359765434114,ipcw
100,29,42027.15,86.2,0.082,34.905,5.577,5.577,0,2.37474980043275,ipcw
1343,51,25251.37,64.7,0.059,12.057,12.685,12.057,1,8.440250829276161,ipcw
1898,59,25803.87,72.3,0.071,15.996,16.637,15.996,1,15.0,ipcw
1910,59,29803.56,77.5,0.098,17.947,11.866,11.866,0,0.14603578586656643,ipcw
1996,41,54145.56,81.7,0.103,4.918,4.584,4.584,0,4.649060743762939,ipcw
2979,58,37071.57,55.1,0.051,24.684,14.328,14.328,0,0.04498999563212099,ipcw
3325,50,29668.38,63.3,0.082,12.346,14.35,12.346,1,9.406127368097435,ipcw
624,37,34364.74,76.9,0.055,12.785,7.077,7.077,0,1.070645117502165,ipcw
3905,28,30509.03,69.7,0.045,7.606,4.857,4.857,0,3.8099982806349697,ipcw
757,26,39434.68,63.1,0.115,29.051,5.682,5.682,0,2.2457085554933394,ipcw
876,45,46528.45,63.4,0.117,5.843,8.26,5.843,1,1.4818689905559317,ipcw
1187,48,58880.95,53.0,0.087,15.472,6.905,6.905,0,1.1617408834629748,ipcw
3222,33,56776.02,54.1,0.058,8.432,5.213,5.213,0,3.01014985522786,ipcw
3504,26,44277.85,77.2,0.091,37.078,4.827,4.827,0,3.914663217271899,ipcw
201,36,45525.29,70.0,0.043,24.36,6.386,6.386,0,1.5519161045953451,ipcw
4316,53,56521.93,65.0,0.097,13.919,6.987,6.987,0,1.1074886665249375,ipcw
3038,57,39683.17,72.8,0.06,4.022,9.845,4.022,1,1.1448854802679889,ipcw
2486,31,64906.84,58.5,0.083,12.314,4.14,4.14,0,6.399722182874994,ipcw
3001,49,41265.06,69.1,0.085,34.929,9.415,9.415,0,0.390975639547127,ipcw
769,54,43270.83,72.6,0.042,17.933,5.895,5.895,0,2.023186458342252,ipcw
4285,41,55637.06,82.0,0.069,23.943,4.681,4.681,0,4.309983309514741,ipcw
4364,58,24620.52,62.7,0.11,15.246,16.841,15.246,1,15.0,ipcw
1888,34,54120.36,72.3,0.06,20.777,4.206,4.206,0,6.046807753891073,ipcw
2192,59,42544.44,75.9,0.12,36.91,10.571,10.571,0,0.24418188075197406,ipcw
168,30,28600.5,74.6,0.057,6.993,5.595,5.595,0,2.363628201882851,ipcw
3129,58,22466.42,78.2,0.069,6.183,14.294,6.183,1,1.5763405972292983,ipcw
222,42,56253.29,55.1,0.054,9.069,5.224,5.224,0,2.999843730100613,ipcw
660,54,52486.1,63.8,0.084,33.188,6.648,6.648,0,1.3403915996890508,ipcw
1918,29,23920.11,87.8,0.08,24.27,3.866,3.866,0,7.5636580170328385,ipcw
2069,47,30635.69,84.9,0.036,14.053,10.664,10.664,0,0.23455225715999686,ipcw
1756,27,34556.33,80.3,0.115,21.161,6.548,6.548,0,1.4138877589390078,ipcw
2080,28,46483.87,40.0,0.044,32.642,5.545,5.545,0,2.435244973894806,ipcw
1400,57,56544.06,64.4,0.033,15.883,10.112,10.112,0,0.2930268617764136,ipcw
273,27,67105.93,75.1,0.079,11.408,4.256,4.256,0,5.824287200942349,ipcw
3520,43,27533.22,72.8,0.048,12.864,11.475,11.475,0,0.1770878867365624,ipcw
4917,40,51838.11,69.0,0.116,17.477,4.465,4.465,0,5.066461400989458,ipcw
2383,26,33665.37,84.3,0.056,36.135,5.199,5.199,0,3.030911097512305,ipcw
4576,44,28116.84,72.7,0.068,7.222,11.681,7.222,1,2.0069193132508087,ipcw
2814,56,54552.85,67.5,0.091,20.578,6.218,6.218,0,1.698011018944321,ipcw
4895,48,41298.35,82.3,0.053,12.133,6.699,6.699,0,1.2978739721833945,ipcw
1,53,36794.48,78.4,0.052,8.653,8.615,8.615,0,0.559318716904334,ipcw
4172,43,46104.04,72.2,0.075,13.9,7.269,7.269,0,0.9693212542828196,ipcw
3182,29,27109.64,72.9,0.051,8.562,9.803,8.562,1,2.7575135716945423,ipcw
3371,46,61654.54,59.2,0.041,22.83,6.876,6.876,0,1.1765364409662284,ipcw
3438,52,26938.82,60.6,0.046,6.049,14.166,6.049,1,1.5320993985090905,ipcw
2646,39,45975.19,75.8,0.092,23.077,6.319,6.319,0,1.6058634685713753,ipcw
2129,42,40937.44,75.3,0.074,3.919,4.986,3.919,1,1.1365266808383219,ipcw
4148,51,46719.42,63.6,0.112,7.169,10.353,7.169,1,1.9772908340386652,ipcw
2901,37,39792.98,82.5,0.032,12.937,5.246,5.246,0,2.9142597298245465,ipcw
275,56,65229.24,60.1,0.109,26.425,5.147,5.147,0,3.165509348023765,ipcw
2380,44,35685.16,54.0,0.049,26.601,10.204,10.204,0,0.28390997397025886,ipcw
1779,36,29395.47,53.4,0.063,3.731,8.859,3.731,1,1.1183364569796606,ipcw
4763,33,20064.66,58.8,0.047,21.149,7.321,7.321,0,0.948725501725115,ipcw
166,29,52225.74,68.2,0.048,7.58,5.112,5.112,0,3.2505027918736786,ipcw
783,35,31668.17,66.2,0.111,18.087,10.65,10.65,0,0.23751035336251572,ipcw
2048,46,36990.98,86.0,0.069,23.933,7.368,7.368,0,0.9218526672283671,ipcw
4771,48,47226.33,64.4,0.063,15.039,6.28,6.28,0,1.6312751980706899,ipcw
1678,37,39896.14,70.3,0.065,11.298,4.747,4.747,0,4.14633690380449,ipcw
1005,33,36547.32,83.6,0.037,21.918,6.397,6.397,0,1.5409514049586255,ipcw
1118,50,47121.21,55.3,0.037,12.952,7.153,7.153,0,1.0290535251428232,ipcw
1783,40,24650.06,66.4,0.112,13.959,12.081,12.081,0,0.13146877413327182,ipcw
3756,47,58788.28,81.0,0.107,34.645,5.701,5.701,0,2.218302930246712,ipcw
43,41,62222.58,62.4,0.05,20.938,2.846,2.846,0,18.772481508003242,ipcw
2582,40,36418.31,59.9,0.086,10.182,8.153,8.153,0,0.662963155962354,ipcw
3534,37,59438.98,69.8,0.072,15.444,4.052,4.052,0,6.770187273554661,ipcw
1457,57,41518.17,72.2,0.091,12.835,9.476,9.476,0,0.3836038066284712,ipcw
4031,57,45176.91,74.9,0.117,17.296,11.993,11.993,0,0.13731566223125607,ipcw
1383,35,45149.4,82.0,0.055,12.49,3.864,3.864,0,7.586067291257214,ipcw
3835,35,47556.04,57.3,0.055,35.257,6.052,6.052,0,1.8765942988671527,ipcw
3050,36,52984.21,80.5,0.112,25.588,4.247,4.247,0,5.896910865691922,ipcw
2534,25,42443.14,68.3,0.065,29.576,2.393,2.393,0,27.8386944072343,ipcw
139,57,54703.1,55.7,0.098,11.983,9.825,9.825,0,0.33464420320096105,ipcw
354,50,27898.96,86.9,0.043,11.081,10.219,10.219,0,0.2816167149271401,ipcw
4396,36,29908.38,62.8,0.088,38.463,8.647,8.647,0,0.5506933178197865,ipcw
3909,56,32047.88,66.0,0.09,2.554,11.679,2.554,1,1.0428999781245023,ipcw
2944,25,50825.29,58.3,0.058,34.027,2.944,2.944,0,16.790696873884738,ipcw
4798,57,44666.01,73.6,0.073,20.496,9.136,9.136,0,0.43796032345193725,ipcw
1467,44,56862.04,52.6,0.041,16.251,5.155,5.155,0,3.1378892809134413,ipcw
594,39,42022.7,66.4,0.045,36.618,5.3,5.3,0,2.8321530999149758,ipcw
1305,58,52852.29,53.5,0.038,14.154,10.396,10.396,0,0.2605541768040721,ipcw
340,53,29247.62,63.3,0.071,5.083,13.399,5.083,1,1.3021982912735388,ipcw
3480,40,41375.0,66.7,0.059,14.615,8.775,8.775,0,0.5197146378755769,ipcw
3599,51,46009.26,56.3,0.047,9.72,7.425,7.425,0,0.9034356143176454,ipcw
759,26,73193.68,61.6,0.112,51.806,2.027,2.027,0,41.40565150107609,ipcw
3745,36,42003.61,88.3,0.09,30.681,6.294,6.294,0,1.6219883204084968,ipcw
856,49,39168.38,63.5,0.094,2.817,9.063,2.817,1,1.0516295398927091,ipcw
3245,28,33579.56,80.5,0.065,23.862,7.012,7.012,0,1.1028226650252444,ipcw
1280,41,29418.41,74.9,0.108,27.866,9.085,9.085,0,0.4491650548182659,ipcw
4451,26,30316.47,73.9,0.07,8.595,7.781,7.781,0,0.7549407691514783,ipcw
283,57,40924.13,57.9,0.041,10.337,10.741,10.337,1,4.762541281859941,ipcw
1954,45,52286.5,88.2,0.116,16.549,3.908,3.908,0,7.345725065998412,ipcw
4676,42,31949.47,80.2,0.087,16.428,8.511,8.511,0,0.5777541007977761,ipcw
1586,49,60871.88,75.5,0.085,16.151,5.555,5.555,0,2.4085286221091273,ipcw
2943,50,57495.05,79.2,0.063,33.317,3.648,3.648,0,8.964724709904463,ipcw
3721,59,47588.74,73.7,0.099,17.476,7.215,7.215,0,0.9973799732162385,ipcw
4301,51,15000.0,69.1,0.039,12.537,15.043,12.537,1,10.149880825956942,ipcw
2084,49,41627.88,57.9,0.076,10.451,6.454,6.454,0,1.4769884832227573,ipcw
1688,46,33368.47,59.9,0.09,6.275,10.479,6.275,1,1.6103943685505493,ipcw
3277,40,25258.24,69.3,0.083,12.337,12.78,12.337,1,9.251928558784359,ipcw
1143,54,65658.51,52.8,0.076,13.582,4.849,4.849,0,3.8543152118106656,ipcw
3658,37,48713.93,67.0,0.074,7.552,4.04,4.04,0,6.863853282374899,ipcw
4744,39,24852.15,70.3,0.12,22.902,13.145,13.145,0,0.07866707259845077,ipcw
3137,50,42810.64,64.7,0.107,7.997,7.997,7.997,0,0.6961337451510696,ipcw
1330,43,38504.23,80.6,0.092,29.066,5.332,5.332,0,2.757821736048317,ipcw
4402,56,51236.76,68.3,0.061,15.027,4.172,4.172,0,6.1872414862406355,ipcw
4498,41,41788.52,70.0,0.056,12.779,6.786,6.786,0,1.2168564060476375,ipcw
1931,45,36293.62,56.1,0.063,19.625,8.845,8.845,0,0.5023342681709009,ipcw
